Player_Name,Team_Initials,Matches_Played,Goals_Scored,Yellow_Cards,Red_Cards,Goals_Per_Match
Ferenc BENE,HUN,4,4,0,0,1.0
Ferenc CSONGRADI,HUN,3,0,0,0,0.0
Ferenc FULOP,HUN,3,0,0,0,0.0
Ferenc MACHOS,HUN,5,0,0,0,0.0
Ferenc MESZAROS,HUN,6,0,0,0,0.0
Ferenc PUSKAS,ESP,3,0,0,0,0.0
Ferenc PUSKAS,HUN,5,4,0,0,0.8
Ferenc SAS,HUN,4,0,0,0,0.0
Ferenc SIPOS,HUN,12,0,0,1,0.0
Ferenc SZOJKA,HUN,9,0,0,0,0.0
Ferid CHOUCHANE,TUN,3,0,0,0,0.0
Fernand ADAMS,BEL,2,0,0,0,0.0
Fernand BUYLE,BEL,1,0,0,0,0.0
Fernand JACCARD,SUI,2,0,0,0,0.0
Fernando ALVEZ,URU,8,0,2,0,0.0
Fernando CACERES,ARG,4,0,2,0,0.0
Fernando CAMPOS,CHI,3,0,0,0,0.0
Fernando CLAVIJO,USA,4,0,4,1,0.0
Fernando DE NAPOLI,ITA,11,0,1,0,0.0
Fernando HIERRO,ESP,4,0,0,0,0.0
Fernando MORENA,URU,3,0,0,0,0.0
Fernando OLIVELLA,ESP,3,0,0,0,0.0
Fernando PATERNOSTER,ARG,5,0,0,0,0.0
Fernando QUIRARTE,MEX,5,2,1,0,0.4
Fernando REDONDO,ARG,4,0,1,0,0.0
Fernando RIERA,CHI,3,1,0,0,0.333
Fernando ROLDAN,CHI,3,0,0,0,0.0
Filip DE WILDE,BEL,11,0,0,0,0.0
Filippo INZAGHI,ITA,5,0,0,0,0.0
Fitzroy SIMPSON,JAM,3,0,0,0,0.0
Flavius DOMIDE,ROU,3,0,0,0,0.0
Flemming CHRISTENSEN,DEN,4,0,0,0,0.0
Florea DUMITRACHE,ROU,3,1,0,0,0.333
Florencio AMARILLA,PAR,3,1,0,0,0.333
Florian ALBERT,HUN,8,4,0,0,0.5
Florin PRUNEA,ROU,4,0,0,0,0.0
Florin RADUCIOIU,ROU,9,4,2,0,0.444
Francesco GRAZIANI,ITA,14,1,0,0,0.071
Francesco JANICH,ITA,6,0,0,0,0.0
Francesco MORIERO,ITA,5,0,1,0,0.0
Francesco MORINI,ITA,3,0,0,0,0.0
Francesco RIZZO,ITA,3,0,0,0,0.0
Francesco TOLDO,ITA,5,0,0,0,0.0
Francis LEE,ENG,4,0,2,0,0.0
Francis RYAN,USA,1,0,0,0,0.0
Francisco AGUIRRE,PAR,2,0,0,0,0.0
Francisco ALCARAZ,PAR,4,0,0,0,0.0
Francisco CAMERA,URU,6,0,0,0,0.0
Francisco CARRASCO,ESP,5,0,0,0,0.0
Francisco CASTREJON,MEX,4,0,0,0,0.0
Francisco CRUZ,MEX,5,0,0,0,0.0
Francisco FLORES,MEX,3,0,0,0,0.0
Francisco GARZA GUTIERREZ,MEX,3,0,0,0,0.0
Francisco GENTO,ESP,6,0,0,0,0.0
Francisco HERNANDEZ,MEX,3,0,0,0,0.0
Francisco HERNANDEZ,SLV,3,0,0,0,0.0
Francisco JARA,MEX,3,0,0,0,0.0
Francisco MONTES,MEX,4,0,0,0,0.0
Francisco OSORTO,SLV,3,0,2,0,0.0
Francisco ROJAS,CHI,4,0,2,0,0.0
Francisco RUA,ARG,1,0,0,0,0.0
Francisco SA,ARG,6,0,0,0,0.0
Francisco SOSA,PAR,2,0,0,0,0.0
Francisco URIA,ESP,3,0,0,0,0.0
Francisco URROZ,CHI,3,0,0,0,0.0
Francisco URRUTICOECHEA,ESP,13,0,0,0,0.0
Francisco VALDES,CHI,6,0,0,0,0.0
Francisco VARALLO,ARG,5,1,0,0,0.2
Francisco VILLARROYA,ESP,4,0,1,0,0.0
Francisco ZULUAGA,COL,3,0,0,0,0.0
Franco BARESI,ITA,21,0,0,0,0.0
Franco CAUSIO,ITA,17,1,0,0,0.059
Franco NAVARRO,PER,3,0,0,0,0.0
Franco SELVAGGI,ITA,7,0,0,0,0.0
Franco TANCREDI,ITA,4,0,0,0,0.0
Francois BOURBOTTE,FRA,2,0,0,0,0.0
Francois BRACCI,FRA,3,0,0,0,0.0
Francois DE VRIES,BEL,1,0,0,0,0.0
Francois JANSSENS,BEL,3,0,0,0,0.0
Francois NDOUMBE LEA,CMR,3,0,0,0,0.0
Francois OMAM-BIYIK,CMR,8,1,0,0,0.125
Francois REMETTER,FRA,8,0,0,0,0.0
Francois VAN DER ELST,BEL,4,0,0,0,0.0
Franjo VLADIC,YUG,6,0,0,0,0.0
Frank ARNESEN,DEN,4,0,1,1,0.0
Frank BORGHI,USA,3,0,0,0,0.0
Frank GRAY,SCO,3,0,0,0,0.0
Frank KLOPAS,USA,4,0,0,0,0.0
Frank LEBOEUF,FRA,7,0,0,0,0.0
Frank MILL,FRG,7,0,0,0,0.0
Frank McAVENNIE,SCO,3,0,0,0,0.0
Frank RIJKAARD,NED,9,0,3,1,0.0
Frank SECHEHAYE,SUI,2,0,0,0,0.0
Frank SINCLAIR,JAM,3,0,0,0,0.0
Frank STAPLETON,IRL,5,0,0,0,0.0
Frank VAN HATTUM,NZL,3,0,0,0,0.0
Frank VAUGHN,USA,3,0,0,0,0.0
Frank VERCAUTEREN,BEL,12,1,0,0,0.083
Frank WALLACE,USA,3,1,0,0,0.333
Frank WELS,NED,2,0,0,0,0.0
Frankie HEJDUK,USA,3,0,1,0,0.0
Franky VAN DER ELST,BEL,14,0,1,0,0.0
Frans GOMMERS,BEL,1,0,0,0,0.0
Frans HOGENBIRK,NED,1,0,0,0,0.0
Frans HUKON,INH,1,0,0,0,0.0
Frans MEENG,INH,1,0,0,0,0.0
Frans PEERAER,BEL,1,0,0,0,0.0
Frans VAN DER VEEN,NED,1,0,0,0,0.0
Frantisek JAKUBEC,TCH,3,0,0,0,0.0
Frantisek JUNEK,TCH,4,0,0,0,0.0
Frantisek PLANICKA,TCH,7,0,0,0,0.0
Frantisek SAFRANEK,TCH,6,0,0,0,0.0
Frantisek SCHMUCKER,TCH,6,0,0,0,0.0
Frantisek STAMBACHER,TCH,3,0,0,0,0.0
Frantisek STRAKA,TCH,5,0,2,0,0.0
Frantisek SVOBODA,TCH,4,1,0,0,0.25
Frantisek VESELY,TCH,3,0,0,0,0.0
Franz BECKENBAUER,FRG,19,5,2,0,0.263
Franz CISAR,AUT,4,0,0,0,0.0
Franz DIENERT,GER,4,0,0,0,0.0
Franz OBERACHER,AUT,6,0,0,0,0.0
Franz PELIKAN,AUT,5,0,0,0,0.0
Franz SWOBODA,AUT,3,0,0,0,0.0
Franz WAGNER,AUT,4,0,0,0,0.0
Franz WAGNER,GER,2,0,0,0,0.0
Franz WOHLFAHRT,AUT,3,0,0,0,0.0
Fred MARTIN,SCO,2,0,0,0,0.0
Freddy RINCON,COL,4,1,0,0,0.25
Fredy BICKEL,SUI,6,1,0,0,0.167
Friedel LUTZ,FRG,6,0,0,0,0.0
Friederich FRANZL,AUT,4,0,0,0,0.0
Friedl KONCILIA,AUT,11,0,0,0,0.0
Fritz ANDRE,HAI,3,0,0,0,0.0
Fritz BUCHLOH,GER,6,0,0,0,0.0
Fritz HERKENRATH,FRG,6,0,0,0,0.0
Fritz KEHL,SUI,3,0,0,0,0.0
Fritz KELLER,FRA,1,0,0,0,0.0
Fritz KUENZLI,SUI,3,0,0,0,0.0
Fritz LABAND,FRG,6,0,0,0,0.0
Fritz LEANDRE,HAI,3,0,1,0,0.0
Fritz MORF,SUI,3,0,0,0,0.0
Fritz SZEPAN,GER,6,0,0,0,0.0
Fritz WAGNER,SUI,3,0,0,0,0.0
Fritz WALTER,FRG,12,1,0,0,0.083
Frode GRODAS,NOR,3,0,0,0,0.0
Fryedryk SZERFKE,POL,1,0,0,0,0.0
Fulvio COLLOVATI,ITA,11,0,1,0,0.0
Fulvio NESTI,ITA,3,1,0,0,0.333
F�BREGAS,ESP,3,0,0,0,0.0
G DOS SANTOS,MEX,4,0,0,0,0.0
G FRANCO,MEX,4,0,1,0,0.0
G OCHOA,MEX,4,0,0,0,0.0
G TORRADO,MEX,4,0,1,0,0.0
G W YU,CHN,3,0,0,0,0.0
G. CABALLERO,MEX,4,0,0,0,0.0
G. DOS SANTOS,MEX,4,2,0,0,0.5
G. ESPINOZA,ECU,4,0,0,0,0.0
G. FAULHABER,INH,1,0,0,0,0.0
G. FRANCO,MEX,4,0,0,0,0.0
G. IVANOV,BUL,3,0,0,0,0.0
G. KELLY,IRL,4,0,0,0,0.0
G. NEVILLE,ENG,5,0,0,0,0.0
G. OCHOA,MEX,8,0,0,0,0.0
G. PINEDA,MEX,4,0,1,0,0.0
G. RAMIREZ,URU,4,0,0,0,0.0
G. SAKAI,JPN,3,0,0,0,0.0
G. SILVA,BRA,5,0,0,0,0.0
G. TORRADO,MEX,8,1,3,0,0.125
G. VAN DEN BURGH,INH,1,0,0,0,0.0
G. VILLA,MEX,4,0,0,0,0.0
G.DE LOS SANTOS,URU,3,0,0,0,0.0
G.GUIGOU,URU,3,0,0,0,0.0
G.MENDEZ,URU,3,0,1,0,0.0
G.MUNUA,URU,3,0,0,0,0.0
G.SILVA,BRA,5,0,0,0,0.0
G.SORONDO,URU,3,0,0,0,0.0
G.VARELA,URU,3,0,0,0,0.0
GABRIEL,NGA,4,0,0,0,0.0
GABRIEL ALONSO,ESP,6,0,0,0,0.0
GABSI,TUN,3,0,2,0,0.0
GAGO,ARG,7,0,0,0,0.0
GAINZA,ESP,6,0,0,0,0.0
GAJSER,SVN,3,0,0,0,0.0
GALASEK,CZE,3,0,0,0,0.0
GALEKOVIC,AUS,6,0,0,0,0.0
GALIC,SVN,3,0,0,0,0.0
GALLARDO,ARG,3,0,0,0,0.0
GALLAS,FRA,10,0,0,0,0.0
GALLEGO,ESP,3,0,0,0,0.0
GAMAN,KSA,3,0,0,0,0.0
GAMARRA,PAR,16,0,0,0,0.0
GAMBOA C.,CRC,5,0,0,0,0.0
GANCARCZYK,POL,3,0,0,0,0.0
GAOUAOUI,ALG,3,0,0,0,0.0
GARAY,ARG,7,0,2,0,0.0
GARAY,ESP,3,0,0,0,0.0
GARCE,ARG,5,0,0,0,0.0
GARCIA,AUS,3,0,0,0,0.0
GARCIA,HON,3,0,0,0,0.0
GARCIA,MEX,8,2,4,1,0.25
GARCIA ASPE,MEX,4,0,2,0,0.0
GARGANO,URU,7,0,0,0,0.0
GARRIDO,HON,3,0,1,0,0.0
GARRINCHA,BRA,15,5,0,1,0.333
GATTUSO,ITA,14,0,2,0,0.0
GAVILAN,PAR,7,0,1,0,0.0
GAVRANCIC,SCG,3,0,2,0,0.0
GAVRANOVIC,SUI,4,0,0,0,0.0
GAXA,RSA,3,0,0,0,0.0
GBOHOUO,CIV,3,0,0,0,0.0
GEKAS,GRE,7,0,0,0,0.0
GEREMI,CMR,3,0,1,0,0.0
GERMANO,BRA,1,0,0,0,0.0
GERMANO,POR,6,0,0,0,0.0
GERRARD,ENG,12,3,3,0,0.25
GERSON,BRA,9,1,1,0,0.111
GERVINHO,CIV,6,2,0,0,0.333
GHASEM. H,IRN,3,0,0,0,0.0
GHEZZAL,ALG,3,0,3,1,0.0
GHILAS,ALG,4,0,1,0,0.0
GHODBANE,TUN,3,0,0,0,0.0
GHODHBANE,TUN,3,0,1,0,0.0
GHOULAM,ALG,4,0,0,0,0.0
GIGNAC,FRA,3,0,0,0,0.0
GIL,BRA,7,0,0,0,0.0
GILARDINO,ITA,10,1,0,0,0.1
GILBERTO,BRA,17,1,2,0,0.059
GILMAR (Gilmar Dos Santos Neves),BRA,15,0,0,0,0.0
GILMAR RINALDI,BRA,7,0,0,0,0.0
GINTER,GER,7,0,0,0,0.0
GIOVANNI,BRA,7,0,0,0,0.0
GIROUD,FRA,5,1,0,0,0.2
GIVEN,IRL,4,0,0,0,0.0
GIVET,FRA,7,0,0,0,0.0
GIZA,POL,3,0,0,0,0.0
GLEN,TRI,3,0,0,0,0.0
GLOWACKI,POL,3,0,0,0,0.0
GLUSHAKOV,RUS,3,0,1,0,0.0
GLYKOS,GRE,4,0,0,0,0.0
GNANHOUAN,CIV,3,0,0,0,0.0
GODIN,URU,7,0,0,0,0.0
GOHOURI,CIV,3,0,0,0,0.0
GOIKO,ESP,5,0,2,0,0.0
GOIKOETXEA,ESP,5,2,1,0,0.4
GOMES,BRA,5,0,0,0,0.0
GOMES,POR,3,0,1,0,0.0
GOMEZ,CRC,3,2,1,0,0.667
GOMEZ,ECU,3,0,0,0,0.0
GOMEZ,GER,7,0,0,0,0.0
GOMEZ,PAR,3,0,0,0,0.0
GOMEZ,USA,4,0,0,0,0.0
GOMEZ R.,CRC,3,1,1,0,0.333
GONDA,JPN,3,0,0,0,0.0
GONZALEZ,ARG,8,0,2,0,0.0
GONZALEZ,USA,4,0,1,0,0.0
GONZALEZ G.,CRC,5,0,3,0,0.0
GONZALEZ L.,CRC,3,0,1,0,0.0
GONZALVO II,ESP,6,0,0,0,0.0
GONZALVO III,ESP,6,0,0,0,0.0
GON�ALVES,BRA,7,0,0,0,0.0
GOODSON,USA,4,0,0,0,0.0
GOOR,BEL,4,0,0,0,0.0
GOPANE,RSA,2,0,0,0,0.0
GOROSTIZA,ESP,3,0,0,0,0.0
GOSSO,CIV,3,0,0,0,0.0
GOURCUFF,FRA,3,0,0,1,0.0
GOVOU,FRA,10,0,0,0,0.0
GRACIA,ESP,3,0,0,0,0.0
GRADEL,CIV,3,0,0,0,0.0
GRAFITE,BRA,5,0,0,0,0.0
GRANADOS O.,CRC,5,0,2,0,0.0
GRANAT,RUS,3,0,0,0,0.0
GRAVESEN,DEN,4,0,0,0,0.0
GRAY,TRI,3,0,1,0,0.0
GREEN,ENG,4,0,0,0,0.0
GREEN,USA,4,2,0,0,0.5
GRELLA,AUS,7,0,2,0,0.0
GRICHTING,SUI,7,0,1,0,0.0
GRIEZMANN,FRA,5,0,0,0,0.0
GROD�S,NOR,4,0,0,0,0.0
GRONKJAER,DEN,4,0,0,0,0.0
GROSSO,ITA,7,1,1,0,0.143
GRO�KREUTZ,GER,7,0,0,0,0.0
GRUEZO,ECU,3,0,0,0,0.0
GRYGERA,CZE,3,0,1,0,0.0
GR�NKJ�R,DEN,3,0,0,0,0.0
GU Sang Bum,KOR,6,0,0,0,0.0
GUAGUA,ECU,3,0,0,0,0.0
GUARIN,COL,5,0,1,0,0.0
GUEDIOURA,ALG,3,0,0,0,0.0
GUEMAMDIA,TUN,3,0,1,0,0.0
GUERRON,ECU,3,0,1,0,0.0
GUEVARRA,HON,3,0,0,0,0.0
GUSIEV,UKR,5,0,0,0,0.0
GUSIN,UKR,5,0,0,0,0.0
GUTI�RREZ,CHI,4,0,0,0,0.0
GUZAN,USA,8,0,0,0,0.0
GYGAX,SUI,4,0,0,0,0.0
Gabelo CONEJO,CRC,4,0,0,0,0.0
Gabor POLOSKEI,HUN,3,2,0,0,0.667
Gabor SZABO,HUN,2,0,0,0,0.0
Gabriel BATISTUTA,ARG,5,3,0,0,0.6
Gabriel CALDERON,ARG,12,0,0,0,0.0
Gabriel DE MICHELE,FRA,3,0,0,0,0.0
Gabriel GOMEZ,COL,7,0,2,0,0.0
Gabriel NUNEZ,MEX,3,0,0,0,0.0
Gabriele ORIALI,ITA,7,0,2,0,0.0
Gaetano SCIREA,ITA,18,0,2,0,0.0
Galimzyan KHUSAINOV,URS,10,0,1,0,0.0
Gamal ABDELHAMID,EGY,3,0,0,0,0.0
Garba LAWAL,NGA,4,0,0,0,0.0
Gareth SOUTHGATE,ENG,4,0,0,0,0.0
Gary A. STEVENS,ENG,5,0,0,0,0.0
Gary BAILEY,ENG,5,0,0,0,0.0
Gary GILLESPIE,SCO,3,0,0,0,0.0
Gary KELLY,IRL,4,0,1,0,0.0
Gary LINEKER,ENG,12,8,0,0,0.667
Gary MANUEL,AUS,3,0,0,0,0.0
Gary McALLISTER,SCO,3,0,0,0,0.0
Gary NEVILLE,ENG,4,0,0,0,0.0
Gary STEVENS,ENG,12,0,0,0,0.0
Gaston TAUMENT,NED,5,1,0,0,0.2
Gavril BALINT,ROU,4,2,0,0,0.5
Gejus VAN DER MEULEN,NED,1,0,0,0,0.0
Genaro SERMENO,SLV,3,0,0,0,0.0
Gennadi GUSAROV,URS,9,0,0,0,0.0
Gennadi LITOVCHENKO,URS,7,0,0,0,0.0
Gennadi LOGOFET,URS,4,0,1,0,0.0
Gennadi MOROZOV,URS,4,0,0,0,0.0
Gennadi YEVRYUZHIKHIN,URS,4,0,0,0,0.0
Genrikh FEDOSOV,URS,5,0,0,0,0.0
Geoff COOMBES,USA,3,0,0,0,0.0
Geoff HURST,ENG,10,5,0,0,0.5
Georg BRAUN,AUT,4,0,0,0,0.0
Georg STOLLENWERK,FRG,6,0,0,0,0.0
George BORBA,ISR,3,0,0,0,0.0
George BURLEY,SCO,3,0,0,0,0.0
George COHEN,ENG,6,0,0,0,0.0
George DUNLOP,NIR,5,0,0,0,0.0
George EASTHAM,ENG,10,0,0,0,0.0
George HAMILTON,SCO,2,0,0,0,0.0
George MOORHOUSE,USA,4,0,0,0,0.0
George PAKOS,CAN,3,0,0,0,0.0
George WOOD,SCO,3,0,0,0,0.0
Georges AEBY,SUI,3,0,0,0,0.0
Georges BEAUCOURT,FRA,1,0,0,0,0.0
Georges BREGY,SUI,4,1,1,0,0.25
Georges CARNUS,FRA,3,0,0,0,0.0
Georges GRUN,BEL,15,1,2,0,0.067
Georges HEYLENS,BEL,3,0,0,0,0.0
Georges MOUYEME,CMR,3,0,0,0,0.0
Georges PUTMANS,BEL,1,0,0,0,0.0
Georges STUBER,SUI,7,0,0,0,0.0
Georges VERRIEST,FRA,1,0,0,0,0.0
Georges VUILLEUMIER,SUI,3,0,0,0,0.0
Georgi ASPARUKHOV,BUL,9,1,0,0,0.111
Georgi BACHEV,BUL,3,0,1,0,0.0
Georgi CHOKHELI,URS,4,0,0,0,0.0
Georgi DENEV,BUL,3,0,1,0,0.0
Georgi DIMITROV,BUL,4,0,0,0,0.0
Georgi GEORGIEV,BUL,7,0,0,0,0.0
Georgi KAMENSKI,BUL,3,0,0,0,0.0
Georgi NAIDENOV,BUL,6,0,0,0,0.0
Georgi NIKOLOV,BUL,3,0,0,0,0.0
Georgi POPOV,BUL,3,0,0,0,0.0
Georgi SICHINAVA,URS,6,0,0,0,0.0
Georgi SOKOLOV,BUL,3,1,0,0,0.333
Georgi YORDANOV,BUL,4,0,0,0,0.0
Geovanis CASSIANI,COL,4,0,0,0,0.0
Geovanni JARA,CRC,4,0,0,0,0.0
Gerald GLATZMAYER,AUT,3,0,1,0,0.0
Gerald MESSLENDER,AUT,5,0,0,0,0.0
Gerald PEYTON,IRL,5,0,0,0,0.0
Gerald VANENBURG,NED,4,0,0,0,0.0
Gerald VEARNCOMBE,WAL,5,0,0,0,0.0
Gerard DELBEKE,BEL,2,0,0,0,0.0
Gerard HAUSSER,FRA,3,1,0,0,0.333
Gerard JANVION,FRA,10,0,0,0,0.0
Gerard JOSEPH,HAI,3,0,0,0,0.0
Gerard PLESSERS,BEL,5,0,0,0,0.0
Gerard SOLER,FRA,7,1,1,0,0.143
Gerard WODARZ,POL,1,0,0,0,0.0
Gerardo LUGO,MEX,3,0,0,0,0.0
Gerardo ROMERO,PAR,2,0,0,0,0.0
Gerd KISCHE,GDR,6,0,2,0,0.0
Gerd MUELLER,FRG,13,13,2,0,1.0
Gerd ZEWE,FRG,6,0,0,0,0.0
Gerhard BREITENBERGER,AUT,6,0,0,0,0.0
Gerhard HANAPPI,AUT,8,0,0,0,0.0
Gerhard LUSENTI,SUI,3,0,0,0,0.0
Gerhard RODAX,AUT,3,1,0,0,0.333
German ACEROS,COL,3,1,0,0,0.333
German APUKTHIN,URS,5,0,0,0,0.0
German BURGOS,ARG,5,0,0,0,0.0
German CHAVARRIA,CRC,4,0,0,0,0.0
German LEGUIA,PER,9,0,0,0,0.0
Gernot JURTIN,AUT,5,0,0,0,0.0
Geronimo BARBADILLO,PER,3,0,0,0,0.0
Gerry ARMSTRONG,NIR,8,3,0,0,0.375
Gerry BYRNE,ENG,6,0,0,0,0.0
Gerry GRAY,CAN,3,0,0,0,0.0
Gerry HITCHENS,ENG,4,1,0,0,0.25
Gert VERHEYEN,BEL,3,0,0,1,0.0
Geza GULYAS,HUN,5,0,0,0,0.0
Geza KALOCSAY,TCH,4,0,0,0,0.0
Geza TOLDI,HUN,6,3,0,0,0.5
Ghafoor JAHANI,IRN,3,0,0,0,0.0
Ghandi SAID,MAR,3,0,0,0,0.0
Ghanim MUBARAK,UAE,3,0,0,0,0.0
Gharib AMZINE,MAR,3,0,0,0,0.0
Gheorghe ALBU,ROU,1,0,0,0,0.0
Gheorghe CIOLAC,ROU,1,0,0,0,0.0
Gheorghe CRAIOVEANU,ROU,4,0,0,0,0.0
Gheorghe GORNEA,ROU,3,0,0,0,0.0
Gheorghe HAGI,ROU,4,0,1,0,0.0
Gheorghe LILIAC,ROU,4,0,0,0,0.0
Gheorghe MIHALI,ROU,5,0,1,0,0.0
Gheorghe RASINARU,ROU,2,0,0,0,0.0
Gheorghe TATARU,ROU,3,0,0,0,0.0
Giacinto FACCHETTI,ITA,12,0,0,0,0.0
Giacomo BULGARELLI,ITA,6,2,0,0,0.333
Giacomo LOSI,ITA,3,0,0,0,0.0
Giacomo MARI,ITA,5,0,0,0,0.0
Giampaolo MENICHELLI,ITA,3,0,0,0,0.0
Giampiero BONIPERTI,ITA,5,1,0,0,0.2
Giampiero COMBI,ITA,5,0,0,0,0.0
Giampiero MARINI,ITA,7,0,1,0,0.0
Giancarlo ANTOGNONI,ITA,14,0,1,0,0.0
Giancarlo DE SISTI,ITA,6,0,1,0,0.0
Giancarlo MAROCCHI,ITA,7,0,0,0,0.0
Gianfranco LEONCINI,ITA,3,0,0,0,0.0
Gianfranco ZOLA,ITA,7,0,0,1,0.0
Gianluca PAGLIUCA,ITA,12,0,0,0,0.0
Gianluca PESSOTTO,ITA,5,0,0,0,0.0
Gianluca VIALLI,ITA,11,0,0,0,0.0
Gianluigi BUFFON,ITA,5,0,0,0,0.0
Gianni RIVERA,ITA,15,3,1,0,0.2
Giannis KALITZAKIS,GRE,3,0,1,0,0.0
Gigi RIVA,ITA,9,3,0,0,0.333
Gilbert BODART,BEL,11,0,0,0,0.0
Gilbert FESSELET,SUI,4,0,0,0,0.0
Gilbert MERRICK,ENG,3,0,0,0,0.0
Gilbert REY,SUI,3,0,0,0,0.0
Gilberto YEARWOOD,HON,3,0,0,1,0.0
Gildardo GOMEZ,COL,4,0,0,0,0.0
Gino CAPPELLO,ITA,5,0,0,0,0.0
Gino COLAUSSI,ITA,4,4,0,0,1.0
Gino GARDASSANICH,USA,3,0,0,0,0.0
Gino PARIANI,USA,3,1,0,0,0.333
Gino PIVATELLI,ITA,3,0,0,0,0.0
Giora SPIEGEL,ISR,3,0,0,0,0.0
Giorgio CHINAGLIA,ITA,3,0,0,0,0.0
Giorgio FERRINI,ITA,3,0,0,1,0.0
Giorgio GHEZZI,ITA,3,0,0,0,0.0
Giorgio PUIA,ITA,6,0,0,0,0.0
Giotis TSALOUCHIDIS,GRE,3,0,1,0,0.0
Giovanni FERRARI,ITA,9,2,0,0,0.222
Giovanni GALLI,ITA,11,0,0,0,0.0
Giovanni GIACOMAZZI,ITA,3,0,0,0,0.0
Giovanni LODETTI,ITA,3,0,0,0,0.0
Giovanni TRAPATTONI,ITA,3,0,0,0,0.0
Giovanni VIOLA,ITA,3,0,0,0,0.0
Giuseppe BARESI,ITA,4,0,0,0,0.0
Giuseppe BERGOMI,ITA,23,0,3,0,0.0
Giuseppe BOSSI,SUI,2,0,0,0,0.0
Giuseppe CASARI,ITA,2,0,0,0,0.0
Giuseppe CAVANNA,ITA,5,0,0,0,0.0
Giuseppe DOSSENA,ITA,7,0,0,0,0.0
Giuseppe FURINO,ITA,6,0,0,0,0.0
Giuseppe GALDERISI,ITA,4,0,0,0,0.0
Giuseppe GIANNINI,ITA,7,1,1,0,0.143
Giuseppe MEAZZA,ITA,9,2,0,0,0.222
Giuseppe MORO,ITA,2,0,0,0,0.0
Giuseppe SABADINI,ITA,3,0,0,0,0.0
Giuseppe SIGNORI,ITA,7,0,1,0,0.0
Giuseppe WILSON,ITA,3,0,0,0,0.0
Givili NODIYA,URS,4,0,1,0,0.0
Glen ADAM,NZL,3,0,0,0,0.0
Glen DE BOECK,BEL,3,0,0,0,0.0
Glen DODS,NZL,3,0,0,0,0.0
Glenn HODDLE,ENG,10,0,0,0,0.0
Glenn HYSEN,SWE,3,0,0,0,0.0
Glenn STROMBERG,SWE,3,1,1,0,0.333
Goran DJOROVIC,YUG,4,0,1,0,0.0
Goran HAGBERG,SWE,9,0,0,0,0.0
Goran JURIC,CRO,7,0,0,0,0.0
Goran NICKLASSON,SWE,3,0,0,0,0.0
Goran SORLOTH,NOR,3,0,1,0,0.0
Goran VLAOVIC,CRO,7,1,0,0,0.143
Gordan IROVIC,YUG,4,0,0,0,0.0
Gordan VIDOVIC,BEL,3,0,1,0,0.0
Gordon BANKS,ENG,14,0,0,0,0.0
Gordon DURIE,SCO,3,0,1,0,0.0
Gordon McQUEEN,SCO,6,0,0,0,0.0
Gordon STRACHAN,SCO,6,1,0,0,0.167
Gosho GINCHEV,BUL,3,0,0,0,0.0
Gosta DUNKER,SWE,2,1,0,0,0.5
Gosta LOFGREN,SWE,6,0,0,0,0.0
Graeme LE SAUX,ENG,4,0,0,0,0.0
Graeme RUTJES,NED,4,0,0,0,0.0
Graeme SHARP,SCO,3,0,0,0,0.0
Graeme SOUNESS,SCO,9,1,1,0,0.111
Graham LEGGATT,SCO,3,0,0,0,0.0
Graham RIX,ENG,5,0,0,0,0.0
Grant TURNER,NZL,3,0,0,0,0.0
Gratian SEPI,ROU,1,0,0,0,0.0
Gregoire MBIDA,CMR,3,1,0,0,0.333
Gregorio GOMEZ,MEX,3,0,0,0,0.0
Gregory ION,CAN,3,0,0,0,0.0
Grzegorz LATO,POL,20,10,0,0,0.5
Guadalupe VELAZQUEZ,MEX,3,0,0,0,0.0
Guenter BERNARD,FRG,6,0,0,0,0.0
Guenter HERMANN,FRG,4,0,0,0,0.0
Guenter NETZER,FRG,7,0,0,0,0.0
Guenther HERMANN,FRG,7,0,0,0,0.0
Guido BUCHWALD,FRG,7,0,0,0,0.0
Guido BUCHWALD,GER,5,0,0,0,0.0
Guido GRATTON,ITA,3,0,0,0,0.0
Guido MASETTI,ITA,9,0,0,0,0.0
Guido VINCENZI,ITA,3,0,0,0,0.0
Guillame BIEGANSKI,FRA,2,0,0,0,0.0
Guillermo ARELLANO,CHI,3,0,0,0,0.0
Guillermo CASTRO,SLV,3,0,0,0,0.0
Guillermo DIAZ,CHI,3,0,0,0,0.0
Guillermo ESCALADA,URU,3,0,0,0,0.0
Guillermo HERNANDEZ,MEX,7,0,0,0,0.0
Guillermo LA ROSA,PER,9,1,0,0,0.111
Guillermo MENDIZABAL,MEX,3,0,0,0,0.0
Guillermo ORTIZ,MEX,3,0,0,0,0.0
Guillermo PAEZ,CHI,3,0,1,0,0.0
Guillermo RAGAZZONE,SLV,3,0,0,0,0.0
Guillermo RIVEROS,CHI,3,0,0,0,0.0
Guillermo SAAVEDRA,CHI,3,0,0,0,0.0
Guillermo SEPULVEDA,MEX,6,0,0,0,0.0
Guillermo STABILE,ARG,5,8,0,0,1.6
Guillermo SUBIABRE,CHI,3,2,0,0,0.667
Guillermo YAVAR,CHI,6,0,0,0,0.0
Gumercindo GOMEZ,BOL,2,0,0,0,0.0
Gunnar ANDREASSEN,NOR,1,0,0,0,0.0
Gunnar GREN,SWE,6,1,0,0,0.167
Gunnar HALLE,NOR,4,0,0,0,0.0
Gunnar JANSSON,SWE,2,0,0,0,0.0
